"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","21438","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django_integrations","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","227","test_app_config[builtin]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","513","test_django_charm_config[allowed-host]","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","200665","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","78636","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","231","test_app_config[str]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","530","test_django_charm_config[secret-key]","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","159403","test_workload_tracing[django_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","251","test_flask_config[debug]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","173053","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","160418","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","65972","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_saml","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62566","test_rabbitmq_ha_integration","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","67162","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","537","test_port_without_ingress","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","228","test_flask_secret_config[secret_key]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","231","test_app_config[int]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","129029","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"Build and deploy the flask charm.","36369","test_proxy","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_proxy","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","786","test_default_secret_key","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","150226","test_loki_integration[go_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","38204","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_mysql","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","34757","test_non_optional[go]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","101903","test_smtp_integrations[django_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","185026","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","51030","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","44129","test_non_optional[expressjs]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","55780","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_http_proxy","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","58515","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_mongodb","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","269","test_fastapi_is_up","tests.integration.fastapi","2026-07-11","passed","2026-07-11","","test_fastapi","",""
"
    arrange: build and deploy the django charm.
    act: create a superuser using the create-superuser action.
    assert: a superuser is created by the charm.
    ","6270","test_django_create_superuser","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","49384","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","56819","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_openfga","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","377317","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","73091","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","268","test_migration","tests.integration.fastapi","2026-07-11","passed","2026-07-11","","test_fastapi","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","45259","test_non_root_db_migration[FastAPI non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","247","test_migration","tests.integration.expressjs","2026-07-11","passed","2026-07-11","","test_expressjs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","53816","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","40362","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","532","test_expressjs_is_up","tests.integration.expressjs","2026-07-11","passed","2026-07-11","","test_expressjs","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","65479","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","52885","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","733","test_django_database_migration","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: deploy the FastAPI charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /boom (access log + error log with exception).
    assert: container logs contain valid JSON with OTEL fields, trace correlation, and exception info.
    ","1570","test_json_logging","tests.integration.fastapi","2026-07-11","passed","2026-07-11","","test_fastapi","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","109404","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","35078","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_workers","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","66004","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","3196","test_db_migration","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_db_migration","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","13551","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","36051","test_non_optional[flask]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","80612","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","42332","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_s3","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","73439","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","57537","test_grafana_integration[spring_boot_app-Spring Boot Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","50014","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_openfga","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","348450","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-07-11","broken","2026-07-11","","test_oauth","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","48650","test_smtp_integrations[fastapi_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","109397","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_database","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","10683","test_springboot_is_up","tests.integration.springboot","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","138612","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_k8s_app]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","24924","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","63149","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","88703","test_non_optional[django]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","55821","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: build and deploy the ExpressJS charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5726","test_user_defined_config","tests.integration.expressjs","2026-07-11","passed","2026-07-11","","test_expressjs","",""
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","7569","test_open_ports","tests.integration.go","2026-07-11","failed","2026-07-11","","test_go","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","186662","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","78768","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_mysql","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","52980","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","92076","test_workload_tracing[spring_boot_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","6134","test_user_defined_config","tests.integration.fastapi","2026-07-11","passed","2026-07-11","","test_fastapi","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","137549","test_non_root_db_migration[ExpressJS non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","54478","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","6003","test_user_defined_config","tests.integration.go","2026-07-11","passed","2026-07-11","","test_go","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","915","test_migration","tests.integration.springboot","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","43882","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","46711","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","37867","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","269","test_app_config[bool]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","61444","test_openfga_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_openfga","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","38773","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","154122","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5558","test_async_workers","tests.integration.django","2026-07-11","passed","2026-07-11","","test_workers","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","238","test_flask_secret_config[user-secret]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","247","test_flask_config[env]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","234","test_migration","tests.integration.go","2026-07-11","passed","2026-07-11","","test_go","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","35596","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_openfga","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[spring_boot_app-oauth2/authorization/oidc]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","251","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","9914","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","112623","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_s3","",""
