"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","141069","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_k8s_app]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_rabbitmq","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","9611","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-07-25","passed","2026-07-25","","test_django","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","62843","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_smtp","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","41498","test_non_optional[expressjs]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_config","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","","unknown","","","test_redis","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","213","test_flask_secret_config[user-secret]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","59533","test_grafana_integration[spring_boot_app-Spring Boot Operator]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_grafana","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","211","test_app_config[bool]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","","test_migration","tests.integration.expressjs","","unknown","","","test_expressjs","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","213","test_app_config[int]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","","test_openfga_integrations[go_app-8080]","tests.integration.integrations","","unknown","","","test_openfga","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","318448","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","115310","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_s3","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","46100","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_non_root_db_migration","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","173218","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","208","test_migration","tests.integration.fastapi","2026-07-25","passed","2026-07-25","","test_fastapi","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","22426","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","166774","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","48873","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","215","test_app_config[dict]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","360934","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-07-25","broken","2026-07-25","","test_oauth","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","116337","test_non_optional[django]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_config","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","37774","test_non_optional[flask]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_config","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","136676","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","81756","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_database","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","208","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","225","test_flask_config[secret_key]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22738","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_tracing","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","37097","test_non_optional[fastapi]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_config","",""
"
    arrange: flask charm with paas-config.yaml containing custom scrape_configs, scaled to 2 units.
    act: establish relation with prometheus charm.
    assert: prometheus scrapes framework default jobs (port 9102 on 2 units), custom jobs
        (port 8081 on 2 units using wildcard), and scheduler-only job (port 8082 on unit 0 only
        using @scheduler placeholder). Verify custom labels and @scheduler resolves to unit 0 FQDN.
    ","59472","test_prometheus_custom_scrape_configs","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","200674","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","33763","test_non_optional[go]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_config","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","179","test_fastapi_is_up","tests.integration.fastapi","2026-07-25","passed","2026-07-25","","test_fastapi","",""
"
    arrange: deploy the FastAPI charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /boom (access log + error log with exception).
    assert: container logs contain valid JSON with OTEL fields, trace correlation, and exception info.
    ","1144","test_json_logging","tests.integration.fastapi","2026-07-25","passed","2026-07-25","","test_fastapi","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","54769","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_s3","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","43535","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","51151","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_grafana","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","78142","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_non_root_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","59563","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_prometheus","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62314","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_server_app]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","269","test_flask_config[env]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","216","test_app_config[str]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","221","test_flask_config[debug]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","128563","test_with_mongodb[spring_boot_app-8080-mongodb/status]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_mongodb","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62033","test_rabbitmq_ha_integration","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","213","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","69412","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_saml","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","49758","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","150615","test_loki_integration[go_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","222580","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","","unknown","","","test_redis","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","60692","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_tracing","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","63649","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_mongodb","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","21399","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-07-25","passed","2026-07-25","","test_django_integrations","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","","test_expressjs_is_up","tests.integration.expressjs","","unknown","","","test_expressjs","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","70962","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_non_root_loki","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","39923","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_smtp","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","54514","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_smtp","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","42236","test_smtp_integrations[fastapi_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_smtp","",""
"Build and deploy the flask charm.","36023","test_proxy","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_proxy","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","285","test_flask_minimal","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_minimal","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","67931","test_non_root_loki_integration[FastAPI non-root]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_non_root_loki","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","6517","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-07-25","passed","2026-07-25","","test_django","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","45073","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","49387","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_prometheus","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","46291","test_openfga_integrations[flask_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_openfga","",""
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","217","test_flask_is_up","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","129001","test_workload_tracing[django_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_tracing","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","52735","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_openfga","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","839","test_default_secret_key","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","56294","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_grafana","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","379031","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","53282","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_smtp","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","39966","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_mysql","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","53650","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_http_proxy","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","93377","test_non_root_db_migration[ExpressJS non-root]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_non_root_db_migration","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","157219","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_rabbitmq","",""
"
    arrange: build and deploy the django charm.
    act: create a superuser using the create-superuser action.
    assert: a superuser is created by the charm.
    ","6271","test_django_create_superuser","tests.integration.django","2026-07-25","passed","2026-07-25","","test_django","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","220","test_flask_secret_config[secret_key]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","11823","test_rotate_secret_key","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: Flask is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5270","test_async_workers","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_workers","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","77696","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-07-25","passed","2026-07-25","","test_non_root_loki","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5553","test_async_workers","tests.integration.django","2026-07-25","passed","2026-07-25","","test_workers","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","218","test_invalid_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_flask_configs","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","29995","test_springboot_saml_integration","tests.integration.springboot","2026-07-25","passed","2026-07-25","","test_spring_saml","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","79754","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_mysql","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","530","test_port_without_ingress","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","58882","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_prometheus","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","75434","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","101022","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_prometheus","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","94422","test_rabbitmq_server_integration[go_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_rabbitmq","",""
