"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","160241","test_workload_tracing[django_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_tracing","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","42161","test_non_optional[expressjs]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_config","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","31734","test_springboot_saml_integration","tests.integration.springboot","2026-08-15","passed","2026-08-15","","test_spring_saml","",""
"Build and deploy the flask charm.","33610","test_proxy","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_proxy","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","248","test_flask_config[debug]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","54395","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_openfga","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","34739","test_non_optional[flask]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_config","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","65755","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_smtp","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","48285","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_openfga","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","110493","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_s3","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","34252","test_non_optional[go]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_config","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","11884","test_rotate_secret_key","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","175","test_migration","tests.integration.go","2026-08-15","passed","2026-08-15","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","153767","test_loki_integration[go_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_loki","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","19903","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-08-15","passed","2026-08-15","","test_django_integrations","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","74847","test_openfga_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_openfga","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","59575","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_tracing","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","178","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","252","test_flask_minimal","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_minimal","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","121907","test_with_mongodb[spring_boot_app-8080-mongodb/status]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_mongodb","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","541","test_port_without_ingress","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","103277","test_non_optional[django]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_config","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","114960","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","42864","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_grafana","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1565","test_json_logging","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","88483","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","187","test_flask_secret_config[secret_key]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","159332","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_loki","",""
"
    arrange: build and deploy the django charm.
    act: create a superuser using the create-superuser action.
    assert: a superuser is created by the charm.
    ","6259","test_django_create_superuser","tests.integration.django","2026-08-15","passed","2026-08-15","","test_django","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","331775","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_tracing","",""
"
    arrange: build and deploy the flask charm.
    act: add a unit and request env variables through the unit IP addresses.
    assert: the peer address must be present in the units' env.
    ","107219","test_app_peer_address","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","197","test_invalid_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","52197","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_grafana","",""
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","3796","test_open_ports","tests.integration.go","2026-08-15","failed","2026-08-15","","test_go","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","45303","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_openfga","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","58354","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_smtp","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","13562","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-08-15","passed","2026-08-15","","test_django","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","332221","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_oauth","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","10736","test_springboot_is_up","tests.integration.springboot","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","220791","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_loki","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","334134","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_rabbitmq","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","56007","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_prometheus","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","","test_non_root_db_migration[ExpressJS non-root]","tests.integration.general","","unknown","","","test_non_root_db_migration","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","198490","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","2026-08-15","broken","2026-08-15","","test_oauth","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","91654","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_mysql","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","50414","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_grafana","",""
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","599","test_django_database_migration","tests.integration.django","2026-08-15","passed","2026-08-15","","test_django","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","76984","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_non_root_loki","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","258","test_migration","tests.integration.fastapi","2026-08-15","passed","2026-08-15","","test_fastapi","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5464","test_user_defined_config","tests.integration.go","2026-08-15","passed","2026-08-15","","test_go","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","330","test_expressjs_is_up","tests.integration.expressjs","2026-08-15","passed","2026-08-15","","test_expressjs","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","149753","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_rabbitmq","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22712","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_tracing","",""
"
    arrange: Flask is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","4900","test_async_workers","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","50968","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_prometheus","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","77447","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","42610","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_s3","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","50137","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_tracing","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","71090","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_saml","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","61806","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_non_root_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","122864","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_oauth","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","6464","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-08-15","passed","2026-08-15","","test_django","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","180","test_flask_config[env]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5046","test_async_workers","tests.integration.django","2026-08-15","passed","2026-08-15","","test_workers","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","82578","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_database","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","186","test_app_config[builtin]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","488","test_django_charm_config[secret-key]","tests.integration.django","2026-08-15","passed","2026-08-15","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","61207","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_prometheus","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","","test_non_root_db_migration[Flask non-root]","tests.integration.general","","unknown","","","test_non_root_db_migration","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","90673","test_workload_tracing[spring_boot_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","58290","test_grafana_integration[spring_boot_app-Spring Boot Operator]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_grafana","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","244","test_fastapi_is_up","tests.integration.fastapi","2026-08-15","passed","2026-08-15","","test_fastapi","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","71854","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_redis","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","36246","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_smtp","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","187189","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","123010","test_rabbitmq_ha_integration","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","187","test_app_config[str]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: flask charm with paas-config.yaml containing custom scrape_configs, scaled to 2 units.
    act: establish relation with prometheus charm.
    assert: prometheus scrapes framework default jobs (port 9102 on 2 units), custom jobs
        (port 8081 on 2 units using wildcard), and scheduler-only job (port 8082 on unit 0 only
        using @scheduler placeholder). Verify custom labels and @scheduler resolves to unit 0 FQDN.
    ","58647","test_prometheus_custom_scrape_configs","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_prometheus","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","53688","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_grafana","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","297","test_migration","tests.integration.expressjs","2026-08-15","passed","2026-08-15","","test_expressjs","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5721","test_user_defined_config","tests.integration.fastapi","2026-08-15","passed","2026-08-15","","test_fastapi","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","178","test_app_config[int]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","96868","test_rabbitmq_server_integration[go_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_rabbitmq","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","51550","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_prometheus","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","68630","test_non_root_loki_integration[FastAPI non-root]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_non_root_loki","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62110","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_server_app]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_rabbitmq","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","82288","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_mongodb","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","169146","test_loki_integration[flask_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_loki","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","10441","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-08-15","passed","2026-08-15","","test_django","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","48298","test_openfga_integrations[flask_app-8000]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_openfga","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","59206","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_prometheus","",""
"
    arrange: deploy the FastAPI charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /boom (access log + error log with exception).
    assert: container logs contain valid JSON with OTEL fields, trace correlation, and exception info.
    ","1446","test_json_logging","tests.integration.fastapi","2026-08-15","passed","2026-08-15","","test_fastapi","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","101537","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_prometheus","",""
