"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","215065","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_oauth","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","117669","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_prometheus","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","68096","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_saml","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","941","test_default_secret_key","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_charm","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","39922","test_non_optional[expressjs]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_config","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","60653","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_smtp","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","250","test_migration","tests.integration.go","2026-05-16","passed","2026-05-16","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","132848","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_s3","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","44594","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_openfga","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","108088","test_smtp_integrations[django_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_smtp","",""
"Build and deploy the flask charm.","33521","test_proxy","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_proxy","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","5624","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-05-16","passed","2026-05-16","","test_django","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","37591","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_smtp","",""
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","763","test_django_database_migration","tests.integration.django","2026-05-16","passed","2026-05-16","","test_django","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","201079","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_charm","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","38203","test_non_optional[fastapi]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_config","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","156900","test_workload_tracing[django_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_tracing","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","132289","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_oauth","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","144225","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_rabbitmq","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","559","test_django_charm_config[allowed-host]","tests.integration.django","2026-05-16","passed","2026-05-16","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","202290","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","49431","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_grafana","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","127661","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_k8s_app]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_rabbitmq","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5938","test_user_defined_config","tests.integration.go","2026-05-16","passed","2026-05-16","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","51718","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","166404","test_loki_integration[flask_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_loki","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","46478","test_smtp_integrations[fastapi_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_smtp","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","135677","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_non_root_loki","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","77230","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_non_root_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","55456","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","59968","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_prometheus","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","14516","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-05-16","passed","2026-05-16","","test_django","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","41780","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_non_root_db_migration","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","228","test_flask_secret_config[user-secret]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","222","test_flask_is_up","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62861","test_rabbitmq_ha_integration","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_rabbitmq","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","43133","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_s3","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","257","test_migration","tests.integration.fastapi","2026-05-16","passed","2026-05-16","","test_fastapi","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","181443","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","160889","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","100072","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_redis","",""
"
    arrange: Flask is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5797","test_async_workers","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_workers","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","56987","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_mongodb","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","32265","test_with_ingress","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","49429","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_openfga","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","213","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","156216","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_loki","",""
"
    arrange: build and deploy the flask charm.
    act: add a unit and request env variables through the unit IP addresses.
    assert: the peer address must be present in the units' env.
    ","107325","test_app_peer_address","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_charm","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","53942","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_http_proxy","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","44547","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_non_root_db_migration","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","61615","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_tracing","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","57518","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_smtp","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","9744","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-05-16","passed","2026-05-16","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","59968","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_grafana","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","78028","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_tracing","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","223","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","58970","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_prometheus","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","52436","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_tracing","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","309675","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_oauth","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","219","test_flask_config[env]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_flask_configs","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","42530","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_workers","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","70981","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_mysql","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","54257","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_openfga","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","94160","test_rabbitmq_server_integration[go_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_rabbitmq","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","290","test_migration","tests.integration.expressjs","2026-05-16","passed","2026-05-16","","test_expressjs","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","64608","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_non_root_loki","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","20982","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_workers","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","62218","test_non_root_loki_integration[FastAPI non-root]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_non_root_loki","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","41946","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-05-16","passed","2026-05-16","","test_non_root_db_migration","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","186707","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_charm","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","218423","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_oauth","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","46598","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-05-16","passed","2026-05-16","","test_smtp","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1531","test_json_logging","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_charm","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","12647","test_rotate_secret_key","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","222","test_flask_config[secret_key]","tests.integration.flask","2026-05-16","passed","2026-05-16","","test_flask_configs","",""
