"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","348193","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_oauth","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","20356","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-04-11","passed","2026-04-11","","test_django_integrations","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","57977","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_smtp","",""
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","200","test_flask_is_up","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_charm","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","70672","test_non_root_loki_integration[FastAPI non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_loki","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","36877","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","53751","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_prometheus","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","45574","test_non_root_db_migration[FastAPI non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_db_migration","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","54931","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_http_proxy","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","37615","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_db_migration","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","83117","test_non_optional[django]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_config","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","","test_migration","tests.integration.springboot","","unknown","","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","103302","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_s3","",""
"
    arrange: Flask is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5777","test_async_workers","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_workers","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","390890","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_rabbitmq","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","28377","test_springboot_saml_integration","tests.integration.springboot","2026-04-11","passed","2026-04-11","","test_spring_saml","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","0","test_rabbitmq_ha_integration","tests.integration.integrations","2026-04-11","broken","2026-04-11","","test_rabbitmq","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","270","test_migration","tests.integration.fastapi","2026-04-11","passed","2026-04-11","","test_fastapi","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","156261","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","57320","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_openfga","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","300521","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_oauth","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","216","test_app_config[bool]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","166025","test_loki_integration[flask_app-8000]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_loki","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","","test_workload_tracing[django_app-8000]","tests.integration.integrations","","unknown","","","test_tracing","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","216","test_flask_config[debug]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_flask_configs","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","75880","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_mysql","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","200732","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_charm","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","5675","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-04-11","passed","2026-04-11","","test_django","",""
"
    arrange: build and deploy the ExpressJS charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","6304","test_user_defined_config","tests.integration.expressjs","2026-04-11","passed","2026-04-11","","test_expressjs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","160050","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_loki","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","62593","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","12533","test_rotate_secret_key","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_charm","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","330","test_expressjs_is_up","tests.integration.expressjs","2026-04-11","passed","2026-04-11","","test_expressjs","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","186177","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","52323","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","64992","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_smtp","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","","unknown","","","test_tracing","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","172209","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","50898","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_redis","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","152027","test_loki_integration[go_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_loki","",""
"
    arrange: flask charm with paas-config.yaml containing custom scrape_configs, scaled to 2 units.
    act: establish relation with prometheus charm.
    assert: prometheus scrapes framework default jobs (port 9102 on 2 units), custom jobs
        (port 8081 on 2 units using wildcard), and scheduler-only job (port 8082 on unit 0 only
        using @scheduler placeholder). Verify custom labels and @scheduler resolves to unit 0 FQDN.
    ","57691","test_prometheus_custom_scrape_configs","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_prometheus","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","74387","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","259596","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_oauth","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","21632","test_with_ingress","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_charm","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","291","test_migration","tests.integration.expressjs","2026-04-11","passed","2026-04-11","","test_expressjs","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","55523","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_smtp","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5665","test_user_defined_config","tests.integration.fastapi","2026-04-11","passed","2026-04-11","","test_fastapi","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","204","test_flask_minimal","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_minimal","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","209","test_flask_secret_config[user-secret]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_flask_configs","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","580","test_django_charm_config[secret-key]","tests.integration.django","2026-04-11","passed","2026-04-11","","test_django","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","214","test_app_config[int]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","156423","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_loki","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","14485","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-04-11","passed","2026-04-11","","test_django","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","785","test_default_secret_key","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","96599","test_rabbitmq_server_integration[go_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_rabbitmq","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","35892","test_non_optional[flask]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_config","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","3258","test_db_migration","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_db_migration","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","10684","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-04-11","passed","2026-04-11","","test_django","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","489","test_port_without_ingress","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_charm","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","198039","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_oauth","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","52485","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_openfga","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","214","test_app_config[builtin]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_flask_configs","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","40640","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_db_migration","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","52959","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_openfga","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","83897","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_database","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","43096","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_s3","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","83177","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_mongodb","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","191052","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_loki","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","77735","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_loki","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","67966","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_saml","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","39321","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_db_migration","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","22357","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","52458","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_prometheus","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","38366","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_mysql","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5740","test_async_workers","tests.integration.django","2026-04-11","passed","2026-04-11","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","61139","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_prometheus","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","199386","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_loki","",""
"
    arrange: deploy the FastAPI charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /boom (access log + error log with exception).
    assert: container logs contain valid JSON with OTEL fields, trace correlation, and exception info.
    ","1543","test_json_logging","tests.integration.fastapi","2026-04-11","passed","2026-04-11","","test_fastapi","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","110487","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_redis","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","105058","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_grafana","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","208","test_app_config[str]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_flask_configs","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","103290","test_non_root_db_migration[ExpressJS non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_db_migration","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","711737","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-04-11","broken","2026-04-11","","test_tracing","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","","unknown","","","test_tracing","",""
"
    arrange: build and deploy the django charm.
    act: create a superuser using the create-superuser action.
    assert: a superuser is created by the charm.
    ","6319","test_django_create_superuser","tests.integration.django","2026-04-11","passed","2026-04-11","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","120390","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_prometheus","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","334729","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_oauth","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","112371","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-04-11","passed","2026-04-11","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","213","test_flask_config[env]","tests.integration.flask","2026-04-11","passed","2026-04-11","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","56286","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-04-11","passed","2026-04-11","","test_prometheus","",""
