"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","222","test_flask_secret_config[secret_key]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","54672","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_redis","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","72279","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_saml","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","76775","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_mysql","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","230941","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_loki","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","250","test_flask_minimal","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_minimal","",""
"
    arrange: build and deploy the django charm.
    act: create a superuser using the create-superuser action.
    assert: a superuser is created by the charm.
    ","6272","test_django_create_superuser","tests.integration.django","2026-07-04","passed","2026-07-04","","test_django","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","171968","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_oauth","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","52576","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_prometheus","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","61710","test_rabbitmq_ha_integration","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","53449","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_openfga","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","223","test_app_config[builtin]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","158386","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_loki","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","21896","test_with_ingress","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_charm","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","322369","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_oauth","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","183476","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","44198","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_grafana","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","186587","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","120108","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_redis","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","62508","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_smtp","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","3272","test_db_migration","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_db_migration","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","100726","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_database","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","49098","test_non_root_db_migration[FastAPI non-root]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_non_root_db_migration","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","73458","test_openfga_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_openfga","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","651","test_port_without_ingress","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","42449","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_s3","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","49763","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_grafana","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","136161","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_k8s_app]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","232","test_flask_config[env]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1530","test_json_logging","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","226","test_app_config[bool]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","224","test_flask_secret_config[user-secret]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","14412","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-07-04","passed","2026-07-04","","test_django","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","304","test_migration","tests.integration.expressjs","2026-07-04","passed","2026-07-04","","test_expressjs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","48369","test_grafana_integration[spring_boot_app-Spring Boot Operator]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_grafana","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","365569","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","48017","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_prometheus","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","9874","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-07-04","passed","2026-07-04","","test_django","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","92511","test_non_optional[django]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_config","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","39187","test_non_optional[fastapi]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_config","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","208","test_flask_config[debug]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","92142","test_workload_tracing[spring_boot_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_tracing","",""
"Build and deploy the flask charm.","40648","test_proxy","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_proxy","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","41617","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_mysql","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","144000","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_oauth","",""
"
    arrange: build and deploy the flask charm.
    act: add a unit and request env variables through the unit IP addresses.
    assert: the peer address must be present in the units' env.
    ","107249","test_app_peer_address","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","53933","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_openfga","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","105921","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_non_root_loki","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","54687","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_http_proxy","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","574","test_django_charm_config[allowed-host]","tests.integration.django","2026-07-04","passed","2026-07-04","","test_django","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","49053","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_tracing","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","38770","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_non_root_db_migration","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","110614","test_non_root_db_migration[ExpressJS non-root]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_non_root_db_migration","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","210","test_app_config[int]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","37345","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","59544","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_grafana","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","44340","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_non_root_db_migration","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","258","test_migration","tests.integration.go","2026-07-04","passed","2026-07-04","","test_go","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","76131","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_tracing","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","130233","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_non_root_loki","",""
"
    arrange: build and deploy the go charm.
    act: send a request to the go application managed by the go charm.
    assert: the go application should return a correct response.
    ","301","test_go_is_up","tests.integration.go","2026-07-04","passed","2026-07-04","","test_go","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","43713","test_non_optional[expressjs]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_config","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","215","test_app_config[dict]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","116358","test_with_mongodb[spring_boot_app-8080-mongodb/status]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_mongodb","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","24986","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","172542","test_loki_integration[flask_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","207601","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_oauth","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","554","test_springboot_is_up","tests.integration.springboot","2026-07-04","passed","2026-07-04","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","98190","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","201043","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","80923","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_mongodb","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","56073","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_prometheus","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62241","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_server_app]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","11917","test_rotate_secret_key","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_charm","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","311","test_fastapi_is_up","tests.integration.fastapi","2026-07-04","passed","2026-07-04","","test_fastapi","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","74405","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_non_root_loki","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","573","test_django_charm_config[secret-key]","tests.integration.django","2026-07-04","passed","2026-07-04","","test_django","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","21775","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-07-04","passed","2026-07-04","","test_django_integrations","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","55859","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_smtp","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","41596","test_openfga_integrations[flask_app-8000]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_openfga","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","36494","test_non_optional[flask]","tests.integration.general","2026-07-04","passed","2026-07-04","","test_config","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22696","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","100496","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","153799","test_loki_integration[go_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","132087","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_oauth","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","58515","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_openfga","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","160918","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-07-04","passed","2026-07-04","","test_loki","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","219","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","216","test_app_config[str]","tests.integration.flask","2026-07-04","passed","2026-07-04","","test_flask_configs","",""
