"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","35723","test_non_optional[flask]","tests.integration.general","2026-08-29","passed","2026-08-29","","test_config","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","186384","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_s3","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","149385","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","175","test_flask_config[secret_key]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","175","test_app_config[str]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","177","test_app_config[dict]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","336509","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_rabbitmq","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1463","test_json_logging","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","140189","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_k8s_app]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_rabbitmq","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[spring_boot_app-oauth2/authorization/oidc]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","183760","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","54961","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_grafana","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","177","test_migration","tests.integration.go","2026-08-29","passed","2026-08-29","","test_go","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","186735","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","208","test_flask_config[debug]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","247","test_fastapi_is_up","tests.integration.fastapi","2026-08-29","passed","2026-08-29","","test_fastapi","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","46614","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_s3","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","67754","test_openfga_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_openfga","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5458","test_user_defined_config","tests.integration.go","2026-08-29","passed","2026-08-29","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","56888","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_prometheus","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","39987","test_smtp_integrations[fastapi_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_smtp","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","21524","test_with_ingress","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","61891","test_rabbitmq_ha_integration","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","39171","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","52885","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_prometheus","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5397","test_user_defined_config","tests.integration.fastapi","2026-08-29","passed","2026-08-29","","test_fastapi","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","176","test_app_config[int]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","54473","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","54267","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_prometheus","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","49658","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_openfga","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","61600","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_smtp","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","90370","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_database","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","38592","test_non_optional[fastapi]","tests.integration.general","2026-08-29","passed","2026-08-29","","test_config","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","55627","test_grafana_integration[spring_boot_app-Spring Boot Operator]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_grafana","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","183","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","94133","test_workload_tracing[spring_boot_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_tracing","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","219","test_flask_minimal","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_minimal","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","322118","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","58553","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_prometheus","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22486","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","158203","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_loki","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","179","test_app_config[bool]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","38750","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-08-29","passed","2026-08-29","","test_non_root_db_migration","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","260","test_migration","tests.integration.expressjs","2026-08-29","passed","2026-08-29","","test_expressjs","",""
"
    arrange: build and deploy the django charm.
    act: create a superuser using the create-superuser action.
    assert: a superuser is created by the charm.
    ","6137","test_django_create_superuser","tests.integration.django","2026-08-29","passed","2026-08-29","","test_django","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","112416","test_non_optional[django]","tests.integration.general","2026-08-29","passed","2026-08-29","","test_config","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","13495","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-08-29","passed","2026-08-29","","test_django","",""
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","6463","test_open_ports","tests.integration.go","2026-08-29","failed","2026-08-29","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","116987","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_grafana","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","183","test_app_config[builtin]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","74069","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_http_proxy","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_non_root_loki_integration[Go non-root]","tests.integration.general","","unknown","","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","3072","test_db_migration","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_db_migration","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","77195","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_tracing","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","799","test_migration","tests.integration.springboot","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","200911","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","44708","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","52087","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_smtp","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","176","test_flask_secret_config[secret_key]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","7684","test_async_workers","tests.integration.django","2026-08-29","passed","2026-08-29","","test_workers","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","5725","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-08-29","passed","2026-08-29","","test_django","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","183","test_flask_secret_config[user-secret]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_non_root_loki_integration[Flask non-root]","tests.integration.general","","unknown","","","test_non_root_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","60825","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_redis","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","11475","test_rotate_secret_key","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","147598","test_loki_integration[go_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_loki","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","21322","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-08-29","passed","2026-08-29","","test_django_integrations","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","31848","test_springboot_saml_integration","tests.integration.springboot","2026-08-29","passed","2026-08-29","","test_spring_saml","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","104915","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_prometheus","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","46914","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_mysql","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","189","test_flask_config[env]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_flask_configs","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","46260","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-08-29","passed","2026-08-29","","test_non_root_db_migration","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_non_root_loki_integration[FastAPI non-root]","tests.integration.general","","unknown","","","test_non_root_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[flask_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","157503","test_workload_tracing[django_app-8000]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_tracing","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","45590","test_openfga_integrations[flask_app-8000]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_openfga","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","52758","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","52648","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_smtp","",""
