"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","161","test_app_config[str]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","50555","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_redis","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","200798","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","136","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","71950","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","45465","test_smtp_integrations[fastapi_app-8080]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","67827","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_grafana","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","21572","test_with_ingress","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","56013","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_smtp","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","833","test_migration","tests.integration.springboot","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","146915","test_workload_tracing[django_app-8000]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_tracing","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","101409","test_rabbitmq_server_integration[go_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","143","test_flask_secret_config[secret_key]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","203277","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_loki","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","49661","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_openfga","",""
"
    arrange: flask charm with paas-config.yaml containing custom scrape_configs, scaled to 2 units.
    act: establish relation with prometheus charm.
    assert: prometheus scrapes framework default jobs (port 9102 on 2 units), custom jobs
        (port 8081 on 2 units using wildcard), and scheduler-only job (port 8082 on unit 0 only
        using @scheduler placeholder). Verify custom labels and @scheduler resolves to unit 0 FQDN.
    ","59078","test_prometheus_custom_scrape_configs","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","144","test_app_config[builtin]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","250","test_fastapi_is_up","tests.integration.fastapi","2026-09-12","passed","2026-09-12","","test_fastapi","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","235","test_app_config[dict]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","158","test_flask_secret_config[user-secret]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","3298","test_open_ports","tests.integration.go","2026-09-12","failed","2026-09-12","","test_go","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","58857","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_tracing","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","39344","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-09-12","passed","2026-09-12","","test_non_root_db_migration","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","118910","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-09-12","passed","2026-09-12","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","519","test_port_without_ingress","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5734","test_user_defined_config","tests.integration.fastapi","2026-09-12","passed","2026-09-12","","test_fastapi","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1491","test_json_logging","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","133039","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_s3","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","31578","test_non_optional[flask]","tests.integration.general","2026-09-12","passed","2026-09-12","","test_config","",""
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","186","test_flask_is_up","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","139","test_app_config[int]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62305","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_server_app]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_rabbitmq","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","55037","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_http_proxy","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5114","test_user_defined_config","tests.integration.go","2026-09-12","passed","2026-09-12","","test_go","",""
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","610","test_django_database_migration","tests.integration.django","2026-09-12","passed","2026-09-12","","test_django","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","50793","test_non_root_db_migration[FastAPI non-root]","tests.integration.general","2026-09-12","passed","2026-09-12","","test_non_root_db_migration","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","368341","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_tracing","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","87250","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-09-12","passed","2026-09-12","","test_non_root_loki","",""
"
    arrange: build and deploy the go charm.
    act: send a request to the go application managed by the go charm.
    assert: the go application should return a correct response.
    ","161","test_go_is_up","tests.integration.go","2026-09-12","passed","2026-09-12","","test_go","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","172549","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","64866","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-09-12","passed","2026-09-12","","test_non_root_loki","",""
"
    arrange: Flask is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","4850","test_async_workers","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_workers","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","158","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","196808","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_rabbitmq","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","4988","test_async_workers","tests.integration.django","2026-09-12","passed","2026-09-12","","test_workers","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","186716","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","","test_flask_minimal","tests.integration.integrations","","unknown","","","test_minimal","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","59349","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_prometheus","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","76871","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_mysql","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","157968","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","67426","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_grafana","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","58435","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-09-12","passed","2026-09-12","","test_non_root_loki","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","55646","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","161913","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_loki","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","20011","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_workers","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","211","test_migration","tests.integration.go","2026-09-12","passed","2026-09-12","","test_go","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","11539","test_rotate_secret_key","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","46046","test_openfga_integrations[flask_app-8000]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_openfga","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","55403","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_prometheus","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","60957","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","51041","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_prometheus","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","119233","test_with_mongodb[spring_boot_app-8080-mongodb/status]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_mongodb","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","44936","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_openfga","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[spring_boot_app-oauth2/authorization/oidc]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","41760","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-09-12","passed","2026-09-12","","test_non_root_db_migration","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","60700","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_smtp","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","3213","test_db_migration","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_db_migration","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","165","test_flask_config[env]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22282","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","166358","test_loki_integration[flask_app-8000]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_loki","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","393","test_flask_config[secret_key]","tests.integration.flask","2026-09-12","passed","2026-09-12","","test_flask_configs","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","","test_expressjs_is_up","tests.integration.expressjs","","unknown","","","test_expressjs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","60715","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-09-12","passed","2026-09-12","","test_prometheus","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","21622","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-09-12","passed","2026-09-12","","test_django_integrations","",""
